,1,2,3,4,5
0.002,126812.55750326616,0.354973820225454,2731658.514083431,1.411431088739155e+18,157680.12106325416
0.2,124963.24078423117,2.0328646580502943,7107843.514731105,2.377745999212507e+18,271859.15435743635
0.5,175301.15808871595,1.9889593111755222,4109435.2092962204,2.403797423700007e+18,78705.150519035
1.0,135190.39055596892,2.915537624974122,3103457.508862756,1.2922680638699617e+18,101029.2067564711
