,1,2,3,4,5
0.002,564677.7097615383,0.5035870014870362,0.046203250789768474,0.0003916502614743321,0.04272419560816766
0.2,85978.59520863577,16.983665244234103,3.114378859996421,1.0348874537485475,1.4774974209759557
0.5,37100.28935021548,34.10940453743343,7.606823580762493,2.3592091575245124,2.806383688498729
1.0,35702.16112272904,21.035691925963363,7.744974552942834,2.9044858805826568,2.6118324471153853
