,1,2,3,4,5
0.002,2000620.155516394,0.11328387968378698,32341.074023419853,0.27292709853477587,-0.017605766087748376
0.2,10855305.766110094,4.794901772756895,12188.900314619174,9.870228089758225,2.0473788249913882
0.5,11663304.824575182,11.141042868193935,22878.633488128195,13.235882127164315,4.892836224742716
1.0,3619795.140469281,12.47925029763227,13433.224226612196,17.577810636762752,9.184694021073364
