,1,2,3,4,5
0.002,-2.747208921494709,0.29609159913733823,0.030428117809151833,0.09257267258400378,171487.31022634925
0.2,1.363720930810844,0.3381335192132653,0.12070303107340725,0.6124491771664535,148917.58361528843
0.5,23.4833663435728,1.5975807978085927,0.12921736639631076,0.48933772869612535,271776.78217612865
1.0,4.020811584007059,-0.6249000053301557,-0.16863201078361234,0.7371640711978996,547692.8567113578
