"File Number","0","1","2","3","4"
"1","0.265216","0.422336","0.24529600000000004","0.061536000000000014","0.005616000000000002"
"2","0.265216","0.422336","0.24529600000000004","0.061536000000000014","0.005616000000000002"
"3","0.265216","0.422336","0.24529600000000004","0.061536000000000014","0.005616000000000002"
"4","0.265216","0.422336","0.24529600000000004","0.061536000000000014","0.005616000000000002"
"5","0.265216","0.422336","0.24529600000000004","0.061536000000000014","0.005616000000000002"
"6","0.1921752","0.40603520000000004","0.30084320000000003","0.09150720000000004","0.009439200000000003"
"7","0.1921752","0.40603520000000004","0.30084320000000003","0.09150720000000004","0.009439200000000003"
"8","0.1921752","0.40603520000000004","0.30084320000000003","0.09150720000000004","0.009439200000000003"
"9","0.1921752","0.40603520000000004","0.30084320000000003","0.09150720000000004","0.009439200000000003"
"10","0.1921752","0.40603520000000004","0.30084320000000003","0.09150720000000004","0.009439200000000003"
"11","0.19929280000000005","0.40789280000000006","0.29536480000000004","0.08842080000000001","0.009028800000000005"
"12","0.19929280000000005","0.40789280000000006","0.29536480000000004","0.08842080000000001","0.009028800000000005"
"13","0.19929280000000005","0.40789280000000006","0.29536480000000004","0.08842080000000001","0.009028800000000005"
"14","0.19929280000000005","0.40789280000000006","0.29536480000000004","0.08842080000000001","0.009028800000000005"
"15","0.19929280000000005","0.40789280000000006","0.29536480000000004","0.08842080000000001","0.009028800000000005"
