"File Number","0","1","2","3","4"
"1","0.5999482368068181","0.2400465448819839","0.040005671309316364","0.08001413760184725","0.0399854094000343"
"2","0.6000298277788562","0.2400286279889928","0.03998614179521714","0.07997116928629702","0.039984233150637205"
"3","0.5999863012591983","0.239999208245428","0.04000441703442607","0.08000571111452238","0.04000436234642552"
"4","0.599994982343907","0.24002569075202917","0.03998916938663347","0.07998688622679391","0.040003271290635946"
"5","0.5999656062211337","0.23996495425980333","0.04002046956792684","0.08003148576512108","0.040017484186014626"
"6","0.359833096855352","0.36011563723510975","0.1599905460415416","0.03999766268596098","0.08006305718203631"
"7","0.3599770453863817","0.35995965145093534","0.16002667622310193","0.039997437398216706","0.08003918954136324"
"8","0.359997816177477","0.35998913734421534","0.16001365859098607","0.039997944373728465","0.08000144351359158"
"9","0.35999235511686445","0.36001326365677233","0.16000140056028556","0.04000079341451203","0.07999218725156516"
"10","0.3600095544342912","0.36000771265733034","0.1600008464236054","0.0399873618829387","0.07999452460183366"
"11","0.4400063174773198","0.1999699885893121","0.2400228132307614","0.039992595335317536","0.08000828536728813"
"12","0.44000885570421655","0.2001002390699425","0.23990479938025974","0.0400065684786991","0.07997953736688145"
"13","0.43999405783349005","0.19996135482597577","0.24004546616888978","0.04000375276373915","0.07999536840790543"
"14","0.43998998956202573","0.1999932892072229","0.2400053469324587","0.040009698731092246","0.08000167556720046"
"15","0.43993806806715197","0.2000113647443879","0.24002349340442983","0.03999741291724592","0.08002966086678519"
"16","0.360031839632489","0.19995169736779328","0.16003557350684217","0.15997949073487835","0.12000139875799587"
"17","0.35998837361952213","0.20001128763871814","0.1599964599875972","0.16001100737608134","0.1199928713780811"
"18","0.35999256229407967","0.2000341119629065","0.16000220153905043","0.15995164655562524","0.12001947764833788"
"19","0.35997667130370387","0.19997798780248938","0.16004654081793146","0.15998543992297842","0.12001336015289744"
"20","0.3599894383203804","0.20004973068110543","0.15996564559675097","0.1600011867704805","0.11999399863128224"
"21","0.35998807629061025","0.20005658287465952","0.2000002191975024","0.15997605843025645","0.07997906320697182"
"22","0.3598968111063124","0.20001768587091787","0.2000416560040803","0.1599979996571894","0.0800458473614993"
"23","0.35991510376659047","0.2000037888345059","0.19997889772094982","0.16003829538613087","0.08006391429182329"
"24","0.360005647487817","0.2000118998462288","0.19997211563607628","0.15997439226421264","0.08003594476566468"
"25","0.3600161918031806","0.200003596768987","0.19998586376095537","0.1600054838386691","0.07998886382820802"
