"File Number","0","1","2","3","4"
"1","0.6799936852521138","0.2220215578919037","0.05199139841529771","0.03599270179168595","0.010000656648998726"
"2","0.6799960557759888","0.2219971149919765","0.0520047686592936","0.03599971564878727","0.010002344923953823"
"3","0.6800020573451563","0.22198910618205767","0.05201404821576887","0.03599364484004881","0.010001143416968686"
"4","0.6800052349679031","0.22199778454125466","0.05199359883941726","0.03600411353139158","0.009999268120033284"
"5","0.680005039155661","0.22198644467262985","0.05201711469133258","0.03598905356042933","0.01000234791994737"
"6","0.503989421765001","0.2640111879964303","0.14399921604362229","0.04800210054051182","0.039998073654434654"
"7","0.5039922886964958","0.2640106710855255","0.14400875017179104","0.047985571119988385","0.0400027189261991"
"8","0.5039431321397428","0.2640202910438406","0.14398484831700323","0.048018879721753296","0.04003284877766007"
"9","0.5039878212013938","0.26404294142911733","0.14395335402386136","0.04802036931788392","0.039995514027743546"
"10","0.504001555469583","0.2640025844578733","0.14399472300270594","0.04800213906856463","0.03999899800127326"
"11","0.3640145851986602","0.2959774314312372","0.17400227549987485","0.09800801750547454","0.06799769036475334"
"12","0.3640006778160733","0.2960007951330083","0.1739926950503466","0.09800716559459025","0.0679986664059815"
"13","0.36398128223401116","0.29602492935111946","0.1739800987139868","0.09801662519926532","0.0679970645016172"
"14","0.3639916422083617","0.2960158650833592","0.17398984863203695","0.09800049090712366","0.06800215316911838"
"15","0.36398209969760026","0.2960324601077456","0.17398601750306975","0.09800575096905373","0.06799367172253061"
"16","0.33398929809486","0.26801084499487365","0.1600003595292817","0.12799540842393425","0.11000408895705055"
"17","0.3340145544248904","0.2680031411690277","0.15998726601803578","0.12800578300596738","0.10998925538207904"
"18","0.33399940166421255","0.2680066395618983","0.16000067325025819","0.12799184857879808","0.11000143694483286"
"19","0.3339989760597352","0.26799664022726544","0.16001053885508051","0.1279929959209197","0.11000084893699942"
"20","0.3340017925470702","0.2679745813490404","0.1600053104411022","0.12802295488609622","0.10999536077669102"
"21","0.3080008092640737","0.256001170416139","0.17200011102312468","0.1619981093648446","0.10199979993181779"
"22","0.30798346863833254","0.255994060862588","0.17201691292747842","0.16200179219248062","0.1020037653791204"
"23","0.30802460158635414","0.2559971789206707","0.172002583398442","0.16197632888398628","0.10199930721054684"
"24","0.308015608420787","0.25597144167862956","0.17201399771652837","0.16200226933654382","0.10199668284751136"
"25","0.30800778166241755","0.25598242894660056","0.17201450384709027","0.16200054746356993","0.10199473808032168"
