"File Number","0","1","2","3","4"
"1","0.5458247999999999","0.35817279999999996","0.08653279999999999","0.009116799999999996","0.0003527999999999999"
"2","0.5458247999999999","0.35817279999999996","0.08653279999999999","0.009116799999999996","0.0003527999999999999"
"3","0.5458247999999999","0.35817279999999996","0.08653279999999999","0.009116799999999996","0.0003527999999999999"
"4","0.5458247999999999","0.35817279999999996","0.08653279999999999","0.009116799999999996","0.0003527999999999999"
"5","0.5458247999999999","0.35817279999999996","0.08653279999999999","0.009116799999999996","0.0003527999999999999"
"6","0.38937600000000006","0.41433600000000015","0.16513600000000006","0.029216000000000023","0.0019360000000000022"
"7","0.38937600000000006","0.41433600000000015","0.16513600000000006","0.029216000000000023","0.0019360000000000022"
"8","0.38937600000000006","0.41433600000000015","0.16513600000000006","0.029216000000000023","0.0019360000000000022"
"9","0.38937600000000006","0.41433600000000015","0.16513600000000006","0.029216000000000023","0.0019360000000000022"
"10","0.38937600000000006","0.41433600000000015","0.16513600000000006","0.029216000000000023","0.0019360000000000022"
"11","0.3844852331546776","0.3012602573076908","0.1692774116294951","0.09972465795495256","0.04525243995318392"
"12","0.3844980401092259","0.3012451569597048","0.16926928223610516","0.09972715888957638","0.04526036180538781"
"13","0.38449933214542775","0.3012462444538011","0.16927221616821203","0.09972510689914112","0.04525710033341804"
"14","0.3844976298766722","0.3012478474258212","0.1692702388567674","0.09972564498005242","0.04525863886068679"
"15","0.38448371613773047","0.3012548838915826","0.16927795049845235","0.09972688429239171","0.0452565651798426"
"16","0.3799968049570322","0.21391840429330045","0.17824643797236175","0.161720533768283","0.06611781900902262"
"17","0.37995160368030007","0.21397428317654546","0.1782527145173633","0.1617274630985069","0.06609393552728468"
"18","0.37999933175229206","0.21391047082188755","0.17826744447019524","0.16173305352204778","0.0660896994335777"
"19","0.3799996131502868","0.2139055922479695","0.17827625666314748","0.16173702156016512","0.0660815163784313"
"20","0.38001503132276987","0.21391031846180505","0.17827190292232195","0.16171994187951486","0.06608280541358813"
"21","0.3870980856154453","0.21405393937836842","0.1779668555661489","0.15351463891956377","0.06736648052047368"
"22","0.3870894402705776","0.21406682443079028","0.17795677146178224","0.15351629592990076","0.0673706679069491"
"23","0.3870974347951441","0.21405732923226692","0.17796413478138873","0.15351349897891461","0.06736760221228573"
"24","0.38710153587278523","0.21404818829435676","0.17796518227712863","0.15351468987390068","0.06737040368182877"
"25","0.38708169214533855","0.21405551546574542","0.17797883297753891","0.1535173122426121","0.06736664716876489"
