"File Number","0","1","2","3","4","5"
"1","0.68","0.23517933061122553","0.12517849797224664","0.04535724083846336","0.008035766767557516"
"2","0.68","0.14293739198351502","0.12211069643167523","0.0469660826716754","0.007985828913134409"
"3","0.68","0.17507040165038062","0.0747865157311377","0.04521359954205584","0.02492948307642582"
"4","0.68","0.17393905907611404","0.0782049038641182","0.041792385467073305","0.02606365159269454"
"5","0.68","0.16918791593152072","0.09236694775085234","0.027673890842389803","0.030771245475237765"
"6","0.68","0.18000832085898844","0.059991927241764706","0.05999790259271655","0.020001849306529082"
"7","0.48","inf","inf","inf","inf"
"8","0.48","0.2945392673641169","0.14684611602730147","0.06271543692493095","0.01589917968365056"
"9","0.48","0.3125594233724027","0.12231675180369958","0.05768236794633165","0.027441456877566033"
"10","0.48","0.31082074262352355","0.12751408799606245","0.05250026931125326","0.029164900069160768"
"11","0.48","0.2999875681604417","0.15999692246929356","0.020006563393871423","0.04000894597639265"
"12","0.48","0.299992679666386","0.1599963701540799","0.020020152295466054","0.039990797884068105"
"13","0.4","inf","inf","inf","inf"
"14","0.4","0.2507958718905688","0.2101182568487117","0.10737360476859839","0.031712266492121124"
"15","0.4","0.2631139341407419","0.19065662029102587","0.10934232776254206","0.03688711780569031"
"16","0.4","0.2545272607655061","0.21652016684028866","0.08340599579610335","0.04554657659810178"
"17","0.4","0.2599998420704489","0.19999397837907296","0.1000070543657725","0.03999912518470586"
"18","0.4","0.2599456133014374","0.2000360252477526","0.09999265165195349","0.04002570979885669"
"19","0.38","inf","inf","inf","inf"
"20","0.38","0.17999796841206264","0.2355652940934596","0.14889029363575695","0.05554644385872063"
"21","0.38","0.21395146122081898","0.17822926320723884","0.16172375745395828","0.06609551811798411"
"22","0.38","0.21389258662387045","0.17830606936376917","0.161752743152394","0.06604860085996624"
"23","0.38","0.21999245646710366","0.16003005684002145","0.17997434525516684","0.06000314143770786"
"24","0.38","0.2200160188405019","0.15997519628599732","0.18001211869180272","0.05999666618169779"
"25","0.38","1501042.2644563252","0.3485304671670078","0.09003768313884188","0.05046451366065227"
"26","0.38","0.16476038551209987","0.26219716718865693","0.16133124535808782","0.031711201941155356"
"27","0.38","0.21195855951305892","0.1841206454139922","0.17588726794747317","0.04803352712547584"
"28","0.38","0.21116666545110538","0.18651108121594945","0.1734758096034847","0.048846443729460405"
"29","0.38","0.22001109123847068","0.15998763631297283","0.19999882919716086","0.040002443251395584"
"30","0.38","0.21999128047275068","0.16001743553636794","0.19998309719224067","0.04000818679864082"
